energy_kev,counts
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
1.321030,0.000000
2.642059,0.000000
3.963089,0.000000
5.284118,0.000000
6.605148,0.000000
7.926178,0.000000
9.247207,0.000000
10.568236,0.000000
11.889266,0.000000
13.210296,0.000000
14.531325,0.000000
15.852355,0.000000
17.173384,0.000000
18.494413,28.000000
19.815443,84.000000
21.136473,185.000000
22.457502,319.000000
23.778532,475.000000
25.099562,724.000000
26.420591,875.000000
27.741621,861.000000
29.062651,728.000000
30.383680,708.000000
31.704710,726.000000
33.025742,601.000000
34.346767,627.000000
35.667797,593.000000
36.988827,610.000000
38.309856,546.000000
39.630886,605.000000
40.951916,626.000000
42.272945,723.000000
43.593975,915.000000
44.915005,990.000000
46.236034,1085.000000
47.557064,1169.000000
48.878094,1461.000000
50.199123,1804.000000
51.520153,2521.000000
52.841183,3330.000000
54.162212,5120.000000
55.483242,5381.000000
56.804272,5071.000000
58.125301,4043.000000
59.446331,3143.000000
60.767361,2516.000000
62.088390,2144.000000
63.409420,1884.000000
64.730453,1959.000000
66.051483,1827.000000
67.372505,1405.000000
68.693535,1439.000000
70.014565,1401.000000
71.335594,1804.000000
72.656624,1910.000000
73.977654,1895.000000
75.298683,1986.000000
76.619713,1756.000000
77.940742,1730.000000
79.261772,1544.000000
80.582802,1443.000000
81.903831,1367.000000
83.224861,1469.000000
84.545891,1402.000000
85.866920,1201.000000
87.187950,1209.000000
88.508980,1212.000000
89.830009,863.000000
91.151039,818.000000
92.472069,948.000000
93.793098,851.000000
95.114128,939.000000
96.435158,908.000000
97.756187,964.000000
99.077217,1127.000000
100.398247,1421.000000
101.719276,1675.000000
103.040306,1921.000000
104.361336,2557.000000
105.682365,3365.000000
107.003395,3766.000000
108.324425,4827.000000
109.645454,5332.000000
110.966484,5869.000000
112.287514,6097.000000
113.608543,5256.000000
114.929573,4655.000000
116.250603,3719.000000
117.571632,3013.000000
118.892662,2170.000000
120.213692,1613.000000
121.534721,1273.000000
122.855751,1144.000000
124.176781,829.000000
125.497810,789.000000
126.818840,782.000000
128.139877,694.000000
129.460907,799.000000
130.781937,669.000000
132.102966,626.000000
133.423981,681.000000
134.745010,651.000000
136.066040,611.000000
137.387070,615.000000
138.708099,577.000000
140.029129,560.000000
141.350159,581.000000
142.671188,513.000000
143.992218,539.000000
145.313248,525.000000
146.634277,549.000000
147.955307,490.000000
149.276337,528.000000
150.597366,517.000000
151.918396,522.000000
153.239426,517.000000
154.560455,473.000000
155.881485,459.000000
157.202515,462.000000
158.523544,535.000000
159.844574,482.000000
161.165604,426.000000
162.486633,520.000000
163.807663,535.000000
165.128693,533.000000
166.449722,547.000000
167.770752,555.000000
169.091782,546.000000
170.412811,537.000000
171.733841,495.000000
173.054871,478.000000
174.375900,525.000000
175.696930,513.000000
177.017960,495.000000
178.338989,501.000000
179.660019,494.000000
180.981049,536.000000
182.302078,500.000000
183.623108,512.000000
184.944138,585.000000
186.265167,663.000000
187.586197,682.000000
188.907227,861.000000
190.228256,897.000000
191.549286,1122.000000
192.870316,1508.000000
194.191345,1637.000000
195.512375,2157.000000
196.833405,2393.000000
198.154434,2832.000000
199.475464,3210.000000
200.796494,3301.000000
202.117523,3452.000000
203.438553,3903.000000
204.759583,3489.000000
206.080612,3333.000000
207.401642,3484.000000
208.722672,2962.000000
210.043701,2952.000000
211.364731,2536.000000
212.685760,2121.000000
214.006790,1861.000000
215.327820,1446.000000
216.648849,1223.000000
217.969879,1039.000000
219.290909,745.000000
220.611938,600.000000
221.932968,461.000000
223.253998,338.000000
224.575027,265.000000
225.896057,235.000000
227.217087,216.000000
228.538116,185.000000
229.859146,193.000000
231.180176,164.000000
232.501205,160.000000
233.822235,159.000000
235.143265,159.000000
236.464294,167.000000
237.785324,197.000000
239.106354,165.000000
240.427383,163.000000
241.748413,174.000000
243.069443,160.000000
244.390472,187.000000
245.711502,164.000000
247.032532,141.000000
248.353561,177.000000
249.674591,163.000000
250.995621,157.000000
252.316650,158.000000
253.637680,141.000000
254.958710,140.000000
256.279755,125.000000
257.600769,94.000000
258.921814,136.000000
260.242828,119.000000
261.563873,120.000000
262.884888,118.000000
264.205933,100.000000
265.526947,98.000000
266.847961,124.000000
268.169006,108.000000
269.490021,110.000000
270.811066,98.000000
272.132080,86.000000
273.453125,119.000000
274.774139,82.000000
276.095184,99.000000
277.416199,84.000000
278.737244,115.000000
280.058258,88.000000
281.379303,99.000000
282.700317,107.000000
284.021362,101.000000
285.342377,112.000000
286.663422,91.000000
287.984436,106.000000
289.305481,103.000000
290.626495,131.000000
291.947540,112.000000
293.268555,92.000000
294.589600,84.000000
295.910614,124.000000
297.231659,106.000000
298.552673,105.000000
299.873718,90.000000
301.194733,126.000000
302.515778,86.000000
303.836792,117.000000
305.157837,116.000000
306.478851,101.000000
307.799896,122.000000
309.120911,104.000000
310.441956,128.000000
311.762970,122.000000
313.084015,135.000000
314.405029,121.000000
315.726074,115.000000
317.047089,111.000000
318.368134,130.000000
319.689148,90.000000
321.010193,120.000000
322.331207,130.000000
323.652252,92.000000
324.973267,114.000000
326.294312,103.000000
327.615326,92.000000
328.936371,115.000000
330.257385,98.000000
331.578430,78.000000
332.899445,93.000000
334.220490,92.000000
335.541504,86.000000
336.862549,104.000000
338.183563,97.000000
339.504608,81.000000
340.825623,81.000000
342.146667,86.000000
343.467682,89.000000
344.788727,95.000000
346.109741,67.000000
347.430786,74.000000
348.751801,83.000000
350.072845,78.000000
351.393860,68.000000
352.714905,81.000000
354.035919,65.000000
355.356964,68.000000
356.677979,66.000000
357.999023,62.000000
359.320038,57.000000
360.641083,67.000000
361.962097,65.000000
363.283142,51.000000
364.604156,62.000000
365.925201,60.000000
367.246216,74.000000
368.567261,59.000000
369.888275,58.000000
371.209320,46.000000
372.530334,60.000000
373.851379,62.000000
375.172394,57.000000
376.493439,53.000000
377.814453,59.000000
379.135498,63.000000
380.456512,44.000000
381.777557,58.000000
383.098572,48.000000
384.419617,67.000000
385.740631,48.000000
387.061676,50.000000
388.382690,50.000000
389.703735,49.000000
391.024750,64.000000
392.345795,57.000000
393.666809,51.000000
394.987854,53.000000
396.308868,45.000000
397.629913,55.000000
398.950928,52.000000
400.271973,60.000000
401.592987,44.000000
402.914032,48.000000
404.235046,41.000000
405.556091,57.000000
406.877106,35.000000
408.198151,40.000000
409.519165,46.000000
410.840210,41.000000
412.161224,52.000000
413.482269,44.000000
414.803284,46.000000
416.124329,39.000000
417.445343,44.000000
418.766388,42.000000
420.087402,40.000000
421.408447,40.000000
422.729462,39.000000
424.050507,51.000000
425.371521,50.000000
426.692566,47.000000
428.013580,51.000000
429.334625,43.000000
430.655640,46.000000
431.976685,40.000000
433.297699,41.000000
434.618744,50.000000
435.939758,41.000000
437.260803,40.000000
438.581818,43.000000
439.902863,39.000000
441.223877,45.000000
442.544922,39.000000
443.865936,55.000000
445.186981,47.000000
446.507996,48.000000
447.829041,48.000000
449.150055,31.000000
450.471100,43.000000
451.792114,40.000000
453.113159,46.000000
454.434174,50.000000
455.755219,49.000000
457.076233,38.000000
458.397278,44.000000
459.718292,39.000000
461.039337,45.000000
462.360352,49.000000
463.681396,44.000000
465.002411,49.000000
466.323456,36.000000
467.644470,37.000000
468.965515,31.000000
470.286530,47.000000
471.607574,37.000000
472.928589,42.000000
474.249634,40.000000
475.570648,31.000000
476.891693,50.000000
478.212708,36.000000
479.533752,35.000000
480.854767,25.000000
482.175812,40.000000
483.496826,29.000000
484.817871,39.000000
486.138885,41.000000
487.459930,32.000000
488.780945,40.000000
490.101990,45.000000
491.423004,43.000000
492.744049,41.000000
494.065063,41.000000
495.386108,51.000000
496.707123,53.000000
498.028168,36.000000
499.349182,47.000000
500.670227,31.000000
501.991241,45.000000
503.312286,31.000000
504.633301,38.000000
505.954346,39.000000
507.275360,40.000000
508.596405,40.000000
509.917419,40.000000
511.238464,34.000000
512.559509,35.000000
513.880493,44.000000
515.201538,41.000000
516.522583,45.000000
517.843628,33.000000
519.164612,38.000000
520.485657,36.000000
521.806702,34.000000
523.127747,35.000000
524.448730,37.000000
525.769775,26.000000
527.090820,36.000000
528.411865,48.000000
529.732849,31.000000
531.053894,33.000000
532.374939,28.000000
533.695923,24.000000
535.016968,29.000000
536.338013,22.000000
537.659058,34.000000
538.980042,37.000000
540.301086,15.000000
541.622131,29.000000
542.943176,32.000000
544.264160,30.000000
545.585205,29.000000
546.906250,20.000000
548.227295,32.000000
549.548279,29.000000
550.869324,37.000000
552.190369,33.000000
553.511414,34.000000
554.832397,27.000000
556.153442,34.000000
557.474487,25.000000
558.795532,35.000000
560.116516,32.000000
561.437561,26.000000
562.758606,35.000000
564.079651,37.000000
565.400635,40.000000
566.721680,38.000000
568.042725,29.000000
569.363770,32.000000
570.684753,29.000000
572.005798,31.000000
573.326843,28.000000
574.647888,32.000000
575.968872,28.000000
577.289917,34.000000
578.610962,28.000000
579.932007,34.000000
581.252991,35.000000
582.574036,32.000000
583.895081,22.000000
585.216125,32.000000
586.537109,35.000000
587.858154,33.000000
589.179199,38.000000
590.500244,33.000000
591.821228,30.000000
593.142273,36.000000
594.463318,34.000000
595.784363,34.000000
597.105347,33.000000
598.426392,31.000000
599.747437,32.000000
601.068481,38.000000
602.389465,27.000000
603.710510,34.000000
605.031555,27.000000
606.352600,29.000000
607.673584,31.000000
608.994629,36.000000
610.315674,40.000000
611.636719,33.000000
612.957703,42.000000
614.278748,33.000000
615.599792,32.000000
616.920837,25.000000
618.241821,34.000000
619.562866,35.000000
620.883911,35.000000
622.204956,27.000000
623.525940,41.000000
624.846985,32.000000
626.168030,34.000000
627.489075,18.000000
628.810059,38.000000
630.131104,23.000000
631.452148,28.000000
632.773193,30.000000
634.094177,28.000000
635.415222,21.000000
636.736267,31.000000
638.057312,36.000000
639.378296,29.000000
640.699341,29.000000
642.020386,19.000000
643.341431,17.000000
644.662415,18.000000
645.983459,19.000000
647.304504,20.000000
648.625549,22.000000
649.946533,27.000000
651.267578,19.000000
652.588623,30.000000
653.909668,18.000000
655.230652,23.000000
656.551697,21.000000
657.872742,28.000000
659.193787,22.000000
660.514771,16.000000
661.835815,31.000000
663.156860,21.000000
664.477905,27.000000
665.798889,20.000000
667.119934,25.000000
668.440979,21.000000
669.762024,28.000000
671.083008,25.000000
672.404053,30.000000
673.725098,16.000000
675.046143,15.000000
676.367126,27.000000
677.688171,26.000000
679.009216,18.000000
680.330261,18.000000
681.651245,22.000000
682.972290,20.000000
684.293335,15.000000
685.614380,19.000000
686.935364,18.000000
688.256409,25.000000
689.577454,20.000000
690.898499,20.000000
692.219482,22.000000
693.540527,13.000000
694.861572,24.000000
696.182617,21.000000
697.503601,25.000000
698.824646,19.000000
700.145691,30.000000
701.466736,22.000000
702.787720,26.000000
704.108765,24.000000
705.429810,19.000000
706.750854,18.000000
708.071838,20.000000
709.392883,24.000000
710.713928,22.000000
712.034973,22.000000
713.355957,18.000000
714.677002,22.000000
715.998047,31.000000
717.319092,16.000000
718.640076,19.000000
719.961121,28.000000
721.282166,20.000000
722.603210,0.000000
723.924194,0.000000
725.245239,0.000000
726.566284,0.000000
727.887329,0.000000
729.208313,0.000000
730.529358,0.000000
731.850403,0.000000
733.171448,0.000000
734.492432,0.000000
735.813477,0.000000
737.134521,0.000000
738.455566,0.000000
739.776550,0.000000
741.097595,0.000000
742.418640,0.000000
743.739685,0.000000
745.060669,0.000000
746.381714,0.000000
747.702759,0.000000
749.023804,0.000000
750.344788,0.000000
751.665833,0.000000
752.986877,0.000000
754.307922,0.000000
755.628906,0.000000
756.949951,0.000000
758.270996,0.000000
759.592041,0.000000
760.913025,0.000000
762.234070,0.000000
763.555115,0.000000
764.876160,0.000000
766.197144,0.000000
767.518188,0.000000
768.839233,0.000000
770.160278,0.000000
771.481262,0.000000
772.802307,0.000000
774.123352,0.000000
775.444397,0.000000
776.765381,0.000000
778.086426,0.000000
779.407471,0.000000
780.728516,0.000000
782.049500,0.000000
783.370544,0.000000
784.691589,0.000000
786.012634,0.000000
787.333618,0.000000
788.654663,0.000000
789.975708,0.000000
791.296753,0.000000
792.617737,0.000000
793.938782,0.000000
795.259827,0.000000
796.580872,0.000000
797.901855,0.000000
799.222900,0.000000
800.543945,0.000000
801.864929,0.000000
803.185974,0.000000
804.507019,0.000000
805.828064,0.000000
807.149048,0.000000
808.470093,0.000000
809.791138,0.000000
811.112183,0.000000
812.433167,0.000000
813.754211,0.000000
815.075256,0.000000
816.396301,0.000000
817.717285,0.000000
819.038330,0.000000
820.359375,0.000000
821.680420,0.000000
823.001404,0.000000
824.322449,0.000000
825.643494,0.000000
826.964539,0.000000
828.285522,0.000000
829.606567,0.000000
830.927612,0.000000
832.248657,0.000000
833.569641,0.000000
834.890686,0.000000
836.211731,0.000000
837.532776,0.000000
838.853760,0.000000
840.174805,0.000000
841.495850,0.000000
842.816895,0.000000
844.137878,0.000000
845.458923,0.000000
846.779968,0.000000
848.101013,0.000000
849.421997,0.000000
850.743042,0.000000
852.064087,0.000000
853.385132,0.000000
854.706116,0.000000
856.027161,0.000000
857.348206,0.000000
858.669250,0.000000
859.990234,0.000000
861.311279,0.000000
862.632324,0.000000
863.953369,0.000000
865.274353,0.000000
866.595398,0.000000
867.916443,0.000000
869.237488,0.000000
870.558472,0.000000
871.879517,0.000000
873.200562,0.000000
874.521606,0.000000
875.842590,0.000000
877.163635,0.000000
878.484680,0.000000
879.805725,0.000000
881.126709,0.000000
882.447754,0.000000
883.768799,0.000000
885.089844,0.000000
886.410828,0.000000
887.731873,0.000000
889.052917,0.000000
890.373962,0.000000
891.694946,0.000000
893.015991,0.000000
894.337036,0.000000
895.658081,0.000000
896.979065,0.000000
898.300110,0.000000
899.621155,0.000000
900.942200,0.000000
902.263184,0.000000
903.584229,0.000000
904.905273,0.000000
906.226318,0.000000
907.547302,0.000000
908.868347,0.000000
910.189392,0.000000
